URL,Occurrencies
http://www.ncbi.nlm.nih.gov/pubmed/18824640,1
http://www.ncbi.nlm.nih.gov/pubmed/21862720,1
http://www.ncbi.nlm.nih.gov/pubmed/20435186,1
http://www.ncbi.nlm.nih.gov/pubmed/19261139,1
http://www.ncbi.nlm.nih.gov/pubmed/21505152,1
http://www.ncbi.nlm.nih.gov/pubmed/24164596,1
http://www.ncbi.nlm.nih.gov/pubmed/23868195,1
http://www.ncbi.nlm.nih.gov/pubmed/25699710,1
http://www.ncbi.nlm.nih.gov/pubmed/24636987,1
http://www.ncbi.nlm.nih.gov/pubmed/23251031,1
http://www.ncbi.nlm.nih.gov/pubmed/22279048,1
http://www.ncbi.nlm.nih.gov/pubmed/10779362,1
http://www.ncbi.nlm.nih.gov/pubmed/10671371,1
http://www.ncbi.nlm.nih.gov/pubmed/10581035,1
http://www.ncbi.nlm.nih.gov/pubmed/10516442,1
http://www.ncbi.nlm.nih.gov/pubmed/1543904,1
http://www.ncbi.nlm.nih.gov/pubmed/10202156,1
http://www.ncbi.nlm.nih.gov/pubmed/25130390,1
http://www.ncbi.nlm.nih.gov/pubmed/23197691,1
http://www.ncbi.nlm.nih.gov/pubmed/20811115,1
http://www.ncbi.nlm.nih.gov/pubmed/25242654,1
http://www.ncbi.nlm.nih.gov/pubmed/21504055,1
http://www.ncbi.nlm.nih.gov/pubmed/25047630,1
http://www.ncbi.nlm.nih.gov/pubmed/24998183,1
http://www.ncbi.nlm.nih.gov/pubmed/23380571,1
http://www.ncbi.nlm.nih.gov/pubmed/24695367,1
http://www.ncbi.nlm.nih.gov/pubmed/23411530,1
http://www.ncbi.nlm.nih.gov/pubmed/24157694,1
http://www.ncbi.nlm.nih.gov/pubmed/24188635,1
http://www.ncbi.nlm.nih.gov/pubmed/24334142,1
http://www.ncbi.nlm.nih.gov/pubmed/25384685,1
http://www.ncbi.nlm.nih.gov/pubmed/25457969,1
http://www.ncbi.nlm.nih.gov/pubmed/23719889,1
http://www.ncbi.nlm.nih.gov/pubmed/24439284,1
http://www.ncbi.nlm.nih.gov/pubmed/22508498,1
http://www.ncbi.nlm.nih.gov/pubmed/24961492,1
http://www.ncbi.nlm.nih.gov/pubmed/22767299,1
http://www.ncbi.nlm.nih.gov/pubmed/23575660,1
http://www.ncbi.nlm.nih.gov/pubmed/23260439,1
http://www.ncbi.nlm.nih.gov/pubmed/24903714,1
http://www.ncbi.nlm.nih.gov/pubmed/23562089,1
http://www.ncbi.nlm.nih.gov/pubmed/23015540,1
http://www.ncbi.nlm.nih.gov/pubmed/20353253,1
http://www.ncbi.nlm.nih.gov/pubmed/22394017,1
http://www.ncbi.nlm.nih.gov/pubmed/21527813,1
http://www.ncbi.nlm.nih.gov/pubmed/24758832,1
http://www.ncbi.nlm.nih.gov/pubmed/24887553,1
http://www.ncbi.nlm.nih.gov/pubmed/23184715,1
http://www.ncbi.nlm.nih.gov/pubmed/20546891,1
http://www.ncbi.nlm.nih.gov/pubmed/25048797,1
http://www.ncbi.nlm.nih.gov/pubmed/21358040,1
http://www.ncbi.nlm.nih.gov/pubmed/23146897,1
http://www.ncbi.nlm.nih.gov/pubmed/21177427,1
http://www.ncbi.nlm.nih.gov/pubmed/21177431,1
http://www.ncbi.nlm.nih.gov/pubmed/17398168,1
http://www.ncbi.nlm.nih.gov/pubmed/23055242,1
http://www.ncbi.nlm.nih.gov/pubmed/10628973,1
http://www.ncbi.nlm.nih.gov/pubmed/23564176,1
http://www.ncbi.nlm.nih.gov/pubmed/20435731,3
http://www.ncbi.nlm.nih.gov/pubmed/15143174,1
http://www.ncbi.nlm.nih.gov/pubmed/20590449,1
http://www.ncbi.nlm.nih.gov/pubmed/16809727,1
http://www.ncbi.nlm.nih.gov/pubmed/11838648,1
http://www.ncbi.nlm.nih.gov/pubmed/17785760,1
http://www.ncbi.nlm.nih.gov/pubmed/11265171,1
http://www.ncbi.nlm.nih.gov/pubmed/15970231,1
http://www.ncbi.nlm.nih.gov/pubmed/16235569,1
http://www.ncbi.nlm.nih.gov/pubmed/15510616,1
http://www.ncbi.nlm.nih.gov/pubmed/21632460,1
http://www.ncbi.nlm.nih.gov/pubmed/22461093,1
http://www.ncbi.nlm.nih.gov/pubmed/17159499,1
http://www.ncbi.nlm.nih.gov/pubmed/17947471,1
http://www.ncbi.nlm.nih.gov/pubmed/17184417,1
http://www.ncbi.nlm.nih.gov/pubmed/11579337,1
http://www.ncbi.nlm.nih.gov/pubmed/11097337,1
http://www.ncbi.nlm.nih.gov/pubmed/22065003,1
http://www.ncbi.nlm.nih.gov/pubmed/15217485,1
http://www.ncbi.nlm.nih.gov/pubmed/22112244,1
http://www.ncbi.nlm.nih.gov/pubmed/10882031,1
http://www.ncbi.nlm.nih.gov/pubmed/21112351,1
http://www.ncbi.nlm.nih.gov/pubmed/21596106,1
http://www.ncbi.nlm.nih.gov/pubmed/15078185,1
http://www.ncbi.nlm.nih.gov/pubmed/17291698,1
http://www.ncbi.nlm.nih.gov/pubmed/24933286,1
http://www.ncbi.nlm.nih.gov/pubmed/11641441,1
http://www.ncbi.nlm.nih.gov/pubmed/15638774,1
http://www.ncbi.nlm.nih.gov/pubmed/26089446,1
http://www.ncbi.nlm.nih.gov/pubmed/22924591,1
http://www.ncbi.nlm.nih.gov/pubmed/19005061,1
http://www.ncbi.nlm.nih.gov/pubmed/16171802,1
http://www.ncbi.nlm.nih.gov/pubmed/21148095,1
http://www.ncbi.nlm.nih.gov/pubmed/11402041,1
http://www.ncbi.nlm.nih.gov/pubmed/15966747,1
http://www.ncbi.nlm.nih.gov/pubmed/11943462,1
http://www.ncbi.nlm.nih.gov/pubmed/14757048,1
http://www.ncbi.nlm.nih.gov/pubmed/6284743,1
http://www.ncbi.nlm.nih.gov/pubmed/19567276,1
http://www.ncbi.nlm.nih.gov/pubmed/19183745,1
http://www.ncbi.nlm.nih.gov/pubmed/19895758,1
http://www.ncbi.nlm.nih.gov/pubmed/23355128,1
http://www.ncbi.nlm.nih.gov/pubmed/20812878,1
http://www.ncbi.nlm.nih.gov/pubmed/23087256,1
http://www.ncbi.nlm.nih.gov/pubmed/20467589,1
http://www.ncbi.nlm.nih.gov/pubmed/25534713,1
http://www.ncbi.nlm.nih.gov/pubmed/21687346,1
http://www.ncbi.nlm.nih.gov/pubmed/23438929,1
http://www.ncbi.nlm.nih.gov/pubmed/23723254,1
http://www.ncbi.nlm.nih.gov/pubmed/18374681,1
http://www.ncbi.nlm.nih.gov/pubmed/20380486,1
http://www.ncbi.nlm.nih.gov/pubmed/21285669,1
http://www.ncbi.nlm.nih.gov/pubmed/23418282,1
http://www.ncbi.nlm.nih.gov/pubmed/22522051,1
http://www.ncbi.nlm.nih.gov/pubmed/19337534,1
http://www.ncbi.nlm.nih.gov/pubmed/24003484,1
http://www.ncbi.nlm.nih.gov/pubmed/20019471,1
http://www.ncbi.nlm.nih.gov/pubmed/20019472,1
http://www.ncbi.nlm.nih.gov/pubmed/19066408,1
http://www.ncbi.nlm.nih.gov/pubmed/23764715,1
http://www.ncbi.nlm.nih.gov/pubmed/20203685,1
http://www.ncbi.nlm.nih.gov/pubmed/20675959,1
http://www.ncbi.nlm.nih.gov/pubmed/18443751,1
http://www.ncbi.nlm.nih.gov/pubmed/21779913,1
http://www.ncbi.nlm.nih.gov/pubmed/23174623,1
http://www.ncbi.nlm.nih.gov/pubmed/22387646,1
http://www.ncbi.nlm.nih.gov/pubmed/19279548,1
http://www.ncbi.nlm.nih.gov/pubmed/21628356,1
http://www.ncbi.nlm.nih.gov/pubmed/20957132,1
http://www.ncbi.nlm.nih.gov/pubmed/14596799,1
http://www.ncbi.nlm.nih.gov/pubmed/6253884,1
http://www.ncbi.nlm.nih.gov/pubmed/23818873,1
http://www.ncbi.nlm.nih.gov/pubmed/12220682,1
http://www.ncbi.nlm.nih.gov/pubmed/3282561,1
http://www.ncbi.nlm.nih.gov/pubmed/9016640,1
http://www.ncbi.nlm.nih.gov/pubmed/11278072,1
http://www.ncbi.nlm.nih.gov/pubmed/1925023,1
http://www.ncbi.nlm.nih.gov/pubmed/15556475,1
http://www.ncbi.nlm.nih.gov/pubmed/10645441,1
http://www.ncbi.nlm.nih.gov/pubmed/16911001,1
http://www.ncbi.nlm.nih.gov/pubmed/1549572,1
http://www.ncbi.nlm.nih.gov/pubmed/656568,1
http://www.ncbi.nlm.nih.gov/pubmed/14711120,1
http://www.ncbi.nlm.nih.gov/pubmed/8339930,1
http://www.ncbi.nlm.nih.gov/pubmed/667214,1
http://www.ncbi.nlm.nih.gov/pubmed/6294066,1
http://www.ncbi.nlm.nih.gov/pubmed/15102446,1
http://www.ncbi.nlm.nih.gov/pubmed/18515342,1
http://www.ncbi.nlm.nih.gov/pubmed/7748943,1
http://www.ncbi.nlm.nih.gov/pubmed/11075932,1
http://www.ncbi.nlm.nih.gov/pubmed/12056890,1
http://www.ncbi.nlm.nih.gov/pubmed/21463569,1
http://www.ncbi.nlm.nih.gov/pubmed/21350792,1
http://www.ncbi.nlm.nih.gov/pubmed/23196486,1
http://www.ncbi.nlm.nih.gov/pubmed/20416945,1
http://www.ncbi.nlm.nih.gov/pubmed/23480465,1
http://www.ncbi.nlm.nih.gov/pubmed/23975906,1
http://www.ncbi.nlm.nih.gov/pubmed/19157980,1
http://www.ncbi.nlm.nih.gov/pubmed/21070230,1
http://www.ncbi.nlm.nih.gov/pubmed/21480950,1
http://www.ncbi.nlm.nih.gov/pubmed/21110235,1
http://www.ncbi.nlm.nih.gov/pubmed/19939188,1
http://www.ncbi.nlm.nih.gov/pubmed/20099900,1
http://www.ncbi.nlm.nih.gov/pubmed/19795182,1
http://www.ncbi.nlm.nih.gov/pubmed/19770473,1
http://www.ncbi.nlm.nih.gov/pubmed/20954694,1
http://www.ncbi.nlm.nih.gov/pubmed/20120204,1
http://www.ncbi.nlm.nih.gov/pubmed/21054362,1
http://www.ncbi.nlm.nih.gov/pubmed/17914062,1
http://www.ncbi.nlm.nih.gov/pubmed/22816019,1
http://www.ncbi.nlm.nih.gov/pubmed/19551474,1
http://www.ncbi.nlm.nih.gov/pubmed/21070229,1
http://www.ncbi.nlm.nih.gov/pubmed/22512641,1
http://www.ncbi.nlm.nih.gov/pubmed/20826335,1
http://www.ncbi.nlm.nih.gov/pubmed/18808506,1
http://www.ncbi.nlm.nih.gov/pubmed/19036425,1
http://www.ncbi.nlm.nih.gov/pubmed/22090312,1
http://www.ncbi.nlm.nih.gov/pubmed/18590336,1
http://www.ncbi.nlm.nih.gov/pubmed/21457238,1
http://www.ncbi.nlm.nih.gov/pubmed/17929795,1
http://www.ncbi.nlm.nih.gov/pubmed/19737844,1
http://www.ncbi.nlm.nih.gov/pubmed/19914210,1
http://www.ncbi.nlm.nih.gov/pubmed/19469188,1
http://www.ncbi.nlm.nih.gov/pubmed/19779958,1
http://www.ncbi.nlm.nih.gov/pubmed/20573757,1
http://www.ncbi.nlm.nih.gov/pubmed/19219746,1
http://www.ncbi.nlm.nih.gov/pubmed/19084002,1
http://www.ncbi.nlm.nih.gov/pubmed/18039958,1
http://www.ncbi.nlm.nih.gov/pubmed/18799366,1
http://www.ncbi.nlm.nih.gov/pubmed/20188075,1
http://www.ncbi.nlm.nih.gov/pubmed/20078608,1
http://www.ncbi.nlm.nih.gov/pubmed/21221171,1
http://www.ncbi.nlm.nih.gov/pubmed/25107879,1
http://www.ncbi.nlm.nih.gov/pubmed/21383046,1
http://www.ncbi.nlm.nih.gov/pubmed/19796656,1
http://www.ncbi.nlm.nih.gov/pubmed/22278333,1
http://www.ncbi.nlm.nih.gov/pubmed/20173082,1
http://www.ncbi.nlm.nih.gov/pubmed/19579177,1
http://www.ncbi.nlm.nih.gov/pubmed/20855369,1
http://www.ncbi.nlm.nih.gov/pubmed/20974601,1
http://www.ncbi.nlm.nih.gov/pubmed/21631478,1
http://www.ncbi.nlm.nih.gov/pubmed/18217201,1
http://www.ncbi.nlm.nih.gov/pubmed/23798725,1
http://www.ncbi.nlm.nih.gov/pubmed/20164785,1
http://www.ncbi.nlm.nih.gov/pubmed/20433208,1
http://www.ncbi.nlm.nih.gov/pubmed/19346171,1
http://www.ncbi.nlm.nih.gov/pubmed/18991732,1
http://www.ncbi.nlm.nih.gov/pubmed/20937606,1
http://www.ncbi.nlm.nih.gov/pubmed/22221076,1
http://www.ncbi.nlm.nih.gov/pubmed/8384325,1
http://www.ncbi.nlm.nih.gov/pubmed/10327048,1
http://www.ncbi.nlm.nih.gov/pubmed/23465372,1
http://www.ncbi.nlm.nih.gov/pubmed/1984490,1
http://www.ncbi.nlm.nih.gov/pubmed/8672259,1
http://www.ncbi.nlm.nih.gov/pubmed/1388826,1
http://www.ncbi.nlm.nih.gov/pubmed/2176016,1
http://www.ncbi.nlm.nih.gov/pubmed/21073472,1
http://www.ncbi.nlm.nih.gov/pubmed/16788926,1
http://www.ncbi.nlm.nih.gov/pubmed/24486853,1
http://www.ncbi.nlm.nih.gov/pubmed/2855780,1
http://www.ncbi.nlm.nih.gov/pubmed/18366283,1
http://www.ncbi.nlm.nih.gov/pubmed/23118709,1
http://www.ncbi.nlm.nih.gov/pubmed/18240917,1
http://www.ncbi.nlm.nih.gov/pubmed/15937647,1
http://www.ncbi.nlm.nih.gov/pubmed/21983866,1
http://www.ncbi.nlm.nih.gov/pubmed/16482400,1
http://www.ncbi.nlm.nih.gov/pubmed/25054300,1
http://www.ncbi.nlm.nih.gov/pubmed/17938702,1
http://www.ncbi.nlm.nih.gov/pubmed/21390826,1
http://www.ncbi.nlm.nih.gov/pubmed/21344976,2
http://www.ncbi.nlm.nih.gov/pubmed/23662801,1
http://www.ncbi.nlm.nih.gov/pubmed/18035958,1
http://www.ncbi.nlm.nih.gov/pubmed/12074689,1
http://www.ncbi.nlm.nih.gov/pubmed/22715955,1
http://www.ncbi.nlm.nih.gov/pubmed/12672279,1
http://www.ncbi.nlm.nih.gov/pubmed/22718138,1
http://www.ncbi.nlm.nih.gov/pubmed/21479583,1
http://www.ncbi.nlm.nih.gov/pubmed/10414561,1
http://www.ncbi.nlm.nih.gov/pubmed/17350791,1
http://www.ncbi.nlm.nih.gov/pubmed/18636295,1
http://www.ncbi.nlm.nih.gov/pubmed/21300471,1
http://www.ncbi.nlm.nih.gov/pubmed/19123896,1
http://www.ncbi.nlm.nih.gov/pubmed/15069758,1
http://www.ncbi.nlm.nih.gov/pubmed/20155992,1
http://www.ncbi.nlm.nih.gov/pubmed/23535992,2
http://www.ncbi.nlm.nih.gov/pubmed/17334672,1
http://www.ncbi.nlm.nih.gov/pubmed/19046047,1
http://www.ncbi.nlm.nih.gov/pubmed/23350777,1
http://www.ncbi.nlm.nih.gov/pubmed/21330749,1
http://www.ncbi.nlm.nih.gov/pubmed/25085219,1
http://www.ncbi.nlm.nih.gov/pubmed/25269031,1
http://www.ncbi.nlm.nih.gov/pubmed/21756557,1
http://www.ncbi.nlm.nih.gov/pubmed/20706757,1
http://www.ncbi.nlm.nih.gov/pubmed/20511192,1
http://www.ncbi.nlm.nih.gov/pubmed/24246204,1
http://www.ncbi.nlm.nih.gov/pubmed/19514083,1
http://www.ncbi.nlm.nih.gov/pubmed/15015668,1
http://www.ncbi.nlm.nih.gov/pubmed/23511973,1
http://www.ncbi.nlm.nih.gov/pubmed/23272173,1
http://www.ncbi.nlm.nih.gov/pubmed/24303839,1
http://www.ncbi.nlm.nih.gov/pubmed/23424633,1
http://www.ncbi.nlm.nih.gov/pubmed/23550157,1
http://www.ncbi.nlm.nih.gov/pubmed/23226452,1
http://www.ncbi.nlm.nih.gov/pubmed/18546951,1
http://www.ncbi.nlm.nih.gov/pubmed/19287845,1
http://www.ncbi.nlm.nih.gov/pubmed/15785984,1
http://www.ncbi.nlm.nih.gov/pubmed/17874345,1
http://www.ncbi.nlm.nih.gov/pubmed/23710633,2
http://www.ncbi.nlm.nih.gov/pubmed/24225946,1
http://www.ncbi.nlm.nih.gov/pubmed/17417937,1
http://www.ncbi.nlm.nih.gov/pubmed/7998766,1
http://www.ncbi.nlm.nih.gov/pubmed/16904272,1
http://www.ncbi.nlm.nih.gov/pubmed/21478198,1
http://www.ncbi.nlm.nih.gov/pubmed/15277238,1
http://www.ncbi.nlm.nih.gov/pubmed/18047734,1
http://www.ncbi.nlm.nih.gov/pubmed/22690333,1
http://www.ncbi.nlm.nih.gov/pubmed/10526221,1
http://www.ncbi.nlm.nih.gov/pubmed/19101576,1
http://www.ncbi.nlm.nih.gov/pubmed/21240275,1
http://www.ncbi.nlm.nih.gov/pubmed/22053284,1
http://www.ncbi.nlm.nih.gov/pubmed/19275569,1
http://www.ncbi.nlm.nih.gov/pubmed/22532920,1
http://www.ncbi.nlm.nih.gov/pubmed/20034732,1
http://www.ncbi.nlm.nih.gov/pubmed/25002988,2
http://www.ncbi.nlm.nih.gov/pubmed/17396147,1
http://www.ncbi.nlm.nih.gov/pubmed/19748364,1
http://www.ncbi.nlm.nih.gov/pubmed/16493006,1
http://www.ncbi.nlm.nih.gov/pubmed/23444773,2
http://www.ncbi.nlm.nih.gov/pubmed/1809228,1
http://www.ncbi.nlm.nih.gov/pubmed/19738377,1
http://www.ncbi.nlm.nih.gov/pubmed/23318445,1
http://www.ncbi.nlm.nih.gov/pubmed/20120016,1
http://www.ncbi.nlm.nih.gov/pubmed/11751423,1
http://www.ncbi.nlm.nih.gov/pubmed/21939290,1
http://www.ncbi.nlm.nih.gov/pubmed/15887238,1
http://www.ncbi.nlm.nih.gov/pubmed/15844661,1
http://www.ncbi.nlm.nih.gov/pubmed/14716484,1
http://www.ncbi.nlm.nih.gov/pubmed/22791573,1
http://www.ncbi.nlm.nih.gov/pubmed/19889303,1
http://www.ncbi.nlm.nih.gov/pubmed/16210669,1
http://www.ncbi.nlm.nih.gov/pubmed/23219029,1
http://www.ncbi.nlm.nih.gov/pubmed/23007140,1
http://www.ncbi.nlm.nih.gov/pubmed/19133941,1
http://www.ncbi.nlm.nih.gov/pubmed/11520735,1
http://www.ncbi.nlm.nih.gov/pubmed/15221338,1
http://www.ncbi.nlm.nih.gov/pubmed/19239998,1
http://www.ncbi.nlm.nih.gov/pubmed/24180681,1
http://www.ncbi.nlm.nih.gov/pubmed/12618672,1
http://www.ncbi.nlm.nih.gov/pubmed/24304436,1
http://www.ncbi.nlm.nih.gov/pubmed/20625510,1
http://www.ncbi.nlm.nih.gov/pubmed/9204548,1
http://www.ncbi.nlm.nih.gov/pubmed/23034909,1
http://www.ncbi.nlm.nih.gov/pubmed/22418054,1
http://www.ncbi.nlm.nih.gov/pubmed/22905075,1
http://www.ncbi.nlm.nih.gov/pubmed/22623966,1
http://www.ncbi.nlm.nih.gov/pubmed/21693087,1
http://www.ncbi.nlm.nih.gov/pubmed/21191476,1
http://www.ncbi.nlm.nih.gov/pubmed/22218274,1
http://www.ncbi.nlm.nih.gov/pubmed/19289479,1
http://www.ncbi.nlm.nih.gov/pubmed/22039473,1
http://www.ncbi.nlm.nih.gov/pubmed/22563263,1
http://www.ncbi.nlm.nih.gov/pubmed/24198383,1
http://www.ncbi.nlm.nih.gov/pubmed/24424123,1
http://www.ncbi.nlm.nih.gov/pubmed/25519961,1
http://www.ncbi.nlm.nih.gov/pubmed/24284555,1
http://www.ncbi.nlm.nih.gov/pubmed/23188110,1
http://www.ncbi.nlm.nih.gov/pubmed/22136378,1
http://www.ncbi.nlm.nih.gov/pubmed/20709662,1
http://www.ncbi.nlm.nih.gov/pubmed/21947824,1
http://www.ncbi.nlm.nih.gov/pubmed/19406729,1
http://www.ncbi.nlm.nih.gov/pubmed/12478903,1
http://www.ncbi.nlm.nih.gov/pubmed/23692856,1
http://www.ncbi.nlm.nih.gov/pubmed/20660832,1
http://www.ncbi.nlm.nih.gov/pubmed/23233612,1
http://www.ncbi.nlm.nih.gov/pubmed/16702182,1
http://www.ncbi.nlm.nih.gov/pubmed/21656329,1
http://www.ncbi.nlm.nih.gov/pubmed/17971487,1
http://www.ncbi.nlm.nih.gov/pubmed/2168257,1
http://www.ncbi.nlm.nih.gov/pubmed/8162148,1
http://www.ncbi.nlm.nih.gov/pubmed/3020860,1
http://www.ncbi.nlm.nih.gov/pubmed/8336812,1
http://www.ncbi.nlm.nih.gov/pubmed/3776472,1
http://www.ncbi.nlm.nih.gov/pubmed/8712177,1
http://www.ncbi.nlm.nih.gov/pubmed/8629394,1
http://www.ncbi.nlm.nih.gov/pubmed/19373908,1
http://www.ncbi.nlm.nih.gov/pubmed/1492779,1
http://www.ncbi.nlm.nih.gov/pubmed/3736772,1
http://www.ncbi.nlm.nih.gov/pubmed/7487408,1
http://www.ncbi.nlm.nih.gov/pubmed/7015802,1
http://www.ncbi.nlm.nih.gov/pubmed/10396741,1
http://www.ncbi.nlm.nih.gov/pubmed/8727067,1
http://www.ncbi.nlm.nih.gov/pubmed/6699695,1
http://www.ncbi.nlm.nih.gov/pubmed/1630573,1
http://www.ncbi.nlm.nih.gov/pubmed/8505927,1
http://www.ncbi.nlm.nih.gov/pubmed/16526254,1
http://www.ncbi.nlm.nih.gov/pubmed/24481713,1
http://www.ncbi.nlm.nih.gov/pubmed/24114606,1
http://www.ncbi.nlm.nih.gov/pubmed/21822385,1
http://www.ncbi.nlm.nih.gov/pubmed/18653248,1
http://www.ncbi.nlm.nih.gov/pubmed/26056317,1
http://www.ncbi.nlm.nih.gov/pubmed/25043180,1
http://www.ncbi.nlm.nih.gov/pubmed/21178113,1
http://www.ncbi.nlm.nih.gov/pubmed/24667705,1
http://www.ncbi.nlm.nih.gov/pubmed/25341033,1
http://www.ncbi.nlm.nih.gov/pubmed/24376002,1
http://www.ncbi.nlm.nih.gov/pubmed/23816851,1
http://www.ncbi.nlm.nih.gov/pubmed/21057511,1
http://www.ncbi.nlm.nih.gov/pubmed/25418070,1
http://www.ncbi.nlm.nih.gov/pubmed/23637985,1
http://www.ncbi.nlm.nih.gov/pubmed/20976394,1
http://www.ncbi.nlm.nih.gov/pubmed/9526919,1
http://www.ncbi.nlm.nih.gov/pubmed/14598129,1
http://www.ncbi.nlm.nih.gov/pubmed/23937262,1
http://www.ncbi.nlm.nih.gov/pubmed/19605561,1
http://www.ncbi.nlm.nih.gov/pubmed/11239395,1
http://www.ncbi.nlm.nih.gov/pubmed/22442711,1
http://www.ncbi.nlm.nih.gov/pubmed/23337855,1
http://www.ncbi.nlm.nih.gov/pubmed/15769875,1
http://www.ncbi.nlm.nih.gov/pubmed/21743004,1
http://www.ncbi.nlm.nih.gov/pubmed/20628353,1
http://www.ncbi.nlm.nih.gov/pubmed/12844354,1
http://www.ncbi.nlm.nih.gov/pubmed/11747467,1
http://www.ncbi.nlm.nih.gov/pubmed/21245038,1
http://www.ncbi.nlm.nih.gov/pubmed/19955262,1
http://www.ncbi.nlm.nih.gov/pubmed/17766253,1
http://www.ncbi.nlm.nih.gov/pubmed/11889047,1
http://www.ncbi.nlm.nih.gov/pubmed/14618157,1
http://www.ncbi.nlm.nih.gov/pubmed/15044470,1
http://www.ncbi.nlm.nih.gov/pubmed/19276069,1
http://www.ncbi.nlm.nih.gov/pubmed/22073225,1
http://www.ncbi.nlm.nih.gov/pubmed/7591257,1
http://www.ncbi.nlm.nih.gov/pubmed/17009618,1
http://www.ncbi.nlm.nih.gov/pubmed/2162733,1
http://www.ncbi.nlm.nih.gov/pubmed/1333942,1
http://www.ncbi.nlm.nih.gov/pubmed/3004699,1
http://www.ncbi.nlm.nih.gov/pubmed/7571088,1
http://www.ncbi.nlm.nih.gov/pubmed/9213191,1
http://www.ncbi.nlm.nih.gov/pubmed/23674776,1
http://www.ncbi.nlm.nih.gov/pubmed/14702298,1
http://www.ncbi.nlm.nih.gov/pubmed/21911592,1
http://www.ncbi.nlm.nih.gov/pubmed/19651859,1
http://www.ncbi.nlm.nih.gov/pubmed/18676674,1
http://www.ncbi.nlm.nih.gov/pubmed/22636778,1
http://www.ncbi.nlm.nih.gov/pubmed/17302796,1
http://www.ncbi.nlm.nih.gov/pubmed/20863885,1
http://www.ncbi.nlm.nih.gov/pubmed/10361306,1
http://www.ncbi.nlm.nih.gov/pubmed/9119194,1
http://www.ncbi.nlm.nih.gov/pubmed/23698027,1
http://www.ncbi.nlm.nih.gov/pubmed/23910705,1
http://www.ncbi.nlm.nih.gov/pubmed/24114579,1
http://www.ncbi.nlm.nih.gov/pubmed/24001705,1
http://www.ncbi.nlm.nih.gov/pubmed/23577724,1
http://www.ncbi.nlm.nih.gov/pubmed/23813702,1
http://www.ncbi.nlm.nih.gov/pubmed/23571811,1
http://www.ncbi.nlm.nih.gov/pubmed/24178972,1
http://www.ncbi.nlm.nih.gov/pubmed/24262510,1
http://www.ncbi.nlm.nih.gov/pubmed/23797027,1
http://www.ncbi.nlm.nih.gov/pubmed/23574755,1
http://www.ncbi.nlm.nih.gov/pubmed/23701892,1
http://www.ncbi.nlm.nih.gov/pubmed/24300829,1
http://www.ncbi.nlm.nih.gov/pubmed/23669156,1
http://www.ncbi.nlm.nih.gov/pubmed/24321840,1
http://www.ncbi.nlm.nih.gov/pubmed/23866593,1
http://www.ncbi.nlm.nih.gov/pubmed/23744636,1
http://www.ncbi.nlm.nih.gov/pubmed/19297348,1
http://www.ncbi.nlm.nih.gov/pubmed/22500971,1
http://www.ncbi.nlm.nih.gov/pubmed/23765643,1
http://www.ncbi.nlm.nih.gov/pubmed/25044397,1
http://www.ncbi.nlm.nih.gov/pubmed/23712453,1
http://www.ncbi.nlm.nih.gov/pubmed/24603453,2
http://www.ncbi.nlm.nih.gov/pubmed/25543032,1
http://www.ncbi.nlm.nih.gov/pubmed/23553438,1
http://www.ncbi.nlm.nih.gov/pubmed/25138112,1
http://www.ncbi.nlm.nih.gov/pubmed/24312358,1
http://www.ncbi.nlm.nih.gov/pubmed/21749753,1
http://www.ncbi.nlm.nih.gov/pubmed/23299662,1
http://www.ncbi.nlm.nih.gov/pubmed/22863603,2
http://www.ncbi.nlm.nih.gov/pubmed/24783433,1
http://www.ncbi.nlm.nih.gov/pubmed/26252102,1
http://www.ncbi.nlm.nih.gov/pubmed/17186566,1
http://www.ncbi.nlm.nih.gov/pubmed/10655451,1
http://www.ncbi.nlm.nih.gov/pubmed/24352524,2
http://www.ncbi.nlm.nih.gov/pubmed/24482806,2
http://www.ncbi.nlm.nih.gov/pubmed/25449088,1
http://www.ncbi.nlm.nih.gov/pubmed/21574485,1
http://www.ncbi.nlm.nih.gov/pubmed/24990604,2
http://www.ncbi.nlm.nih.gov/pubmed/23526649,1
http://www.ncbi.nlm.nih.gov/pubmed/26080919,1
http://www.ncbi.nlm.nih.gov/pubmed/21076134,1
http://www.ncbi.nlm.nih.gov/pubmed/24667696,1
http://www.ncbi.nlm.nih.gov/pubmed/25478006,1
http://www.ncbi.nlm.nih.gov/pubmed/21749752,1
http://www.ncbi.nlm.nih.gov/pubmed/23089167,1
http://www.ncbi.nlm.nih.gov/pubmed/26237478,1
http://www.ncbi.nlm.nih.gov/pubmed/23470070,1
http://www.ncbi.nlm.nih.gov/pubmed/25238658,1
http://www.ncbi.nlm.nih.gov/pubmed/23950696,1
http://www.ncbi.nlm.nih.gov/pubmed/3374500,1
http://www.ncbi.nlm.nih.gov/pubmed/18345024,1
http://www.ncbi.nlm.nih.gov/pubmed/6855804,1
http://www.ncbi.nlm.nih.gov/pubmed/18426576,1
http://www.ncbi.nlm.nih.gov/pubmed/10632100,1
http://www.ncbi.nlm.nih.gov/pubmed/19019313,1
http://www.ncbi.nlm.nih.gov/pubmed/18254068,1
http://www.ncbi.nlm.nih.gov/pubmed/18754895,1
http://www.ncbi.nlm.nih.gov/pubmed/17644917,1
http://www.ncbi.nlm.nih.gov/pubmed/21778677,1
http://www.ncbi.nlm.nih.gov/pubmed/19714338,1
